category,paperid,date,num_authors,title
ecology,075002,2017/03/30,5,Density dependence in demography and dispersal generates fluctuating invasion speeds
ecology,116855,2017/03/30,6,Decomposing leaf mass into photosynthetic and structural components explains divergent patterns of trait variation within and among plant species
ecology,121491,2017/03/28,4,The Structure Of Plant Spatial Association Networks Increases Plant Diversity In Global Drylands
ecology,120675,2017/03/26,6,Demographic variability in spruce-fir-beech forest stands in Europe
ecology,120485,2017/03/24,3,The mismatch in distributions of vertebrates and the plants that they disperse
ecology,063461,2016/07/15,13,"The Forest, the Trees, and the Phylo-diversity Jungle"
ecology,045583,2016/07/14,1,Empirical modelling of trait selection by partitioning selection into direct selection and selection that is mediated by interspecific interactions
ecology,063230,2016/07/11,4,Shared predation: positive effects of predator distraction
ecology,062646,2016/07/11,6,Climate change vulnerability for species: assessing the assessments
ecology,062869,2016/07/08,5,Coral life history differences determine the refugium potential of a remote Caribbean reef
ecology,062133,2016/07/08,14,Estimates of local biodiversity change over time stand up to scrutiny
ecology,062240,2016/07/06,4,"Distribution of the endangered giant kangaroo rat, Dipodomys ingens, on the Naval Petroleum Reserves, California"
ecology,062265,2016/07/06,4,Are foundation species effects different than those of dominant species? A case study of ant assemblages in northeastern North American forests
ecology,043208,2016/07/05,4,Metabolic adaptations in a range expanding arthropod
ecology,061937,2016/07/04,17,"Ecological homogenisation in North American urban yards: vegetation diversity, composition, and structure"
ecology,046524,2016/03/31,1,A new dispersal-informed null model for community ecology shows strong performance
ecology,038588,2016/03/31,6,Transmission dynamics of Zika virus in island populations: a modelling analysis of the 2013-14 French Polynesia outbreak
ecology,046102,2016/03/29,3,Exfoliating Bark Does Not Protect Platanus occidentalis L. From Root-Climbing Lianas
ecology,046045,2016/03/28,2,EVIDENCE FOR ALTERNATE STABLE STATES IN COLLAPSING ECOLOGICAL NETWORKS
ecology,045286,2016/03/23,4,"The behaviour of hoverfly larvae (Diptera, Syrphidae) lessens the effects of floral subsidy in agricultural landscapes"
ecology,033514,2016/03/22,5,Reticulate evolution is favoured in influenza niche switching.
ecology,044933,2016/03/22,4,"A trail camera imagery dataset of contrasting shrub and open microsites within the Carrizo Plain National Monument, San Luis Obispo County, California"
ecology,044495,2016/03/18,3,Novel Covariance-Based Neutrality Test of Time-Series Data Reveals Asymmetries in Ecological and Economic Systems
ecology,044461,2016/03/18,5,Contrasting avoidance - tolerance in heat stress response from thermally contrasting climates in Arabidopsis thaliana
ecology,043885,2016/03/17,6,"Devil in the details: growth, productivity, and extinction risk of a data-sparse devil ray"
ecology,532945,2019/01/28,6,How many cubs can a mum raise? Maternal age and size influence litter size in polar bears
ecology,532952,2019/01/28,5,Individual tree-crown detection in RGB imagery using self-supervised deep learning neural networks
ecology,450387,2019/01/28,1,Cyclical environments drive variation in life history strategies: a general theory of cyclical phenology
ecology,531970,2019/01/27,11,Environmental selection and spatiotemporal structure of a major group of soil protists (Rhizaria: Cercozoa) in a temperate grassland
ecology,531947,2019/01/27,4,Extinctions in marine plankton preceded by stabilizing selection
ecology,529735,2019/01/27,4,Effects of variations in adaptation potential on invasion speeds and species ranges
ecology,506196,2019/01/27,1,Mangrove leaf and root traits and their relation to urbanization
ecology,531145,2019/01/26,7,Ecological niche differentiation in soil cyanobacterial communities across the globe
ecology,530451,2019/01/26,7,Seascape genetics at its finest: dispersal patchiness within a well-connected population
ecology,531079,2019/01/26,3,Exploring Environmental Coverages of Species: A New Variable Selection Methodology for Rulesets from the Genetic Algorithm for Ruleset Prediction
ecology,213256,2017/11/02,25,Bottom-up and top-down control of dispersal across major organismal groups: a coordinated distributed experiment
ecology,213199,2017/11/02,2,"Diversity, stability, and reproducibility in stochastically assembled microbial ecosystems"
ecology,213348,2017/11/02,2,Continuum Approximation of Invasion Probabilities
ecology,213173,2017/11/02,3,Effects of the veterinary anthelmintic moxidectin on dung beetle survival and ecosystem functioning
ecology,170266,2017/11/01,6,Social fluidity mobilizes contagion in human and animal populations
ecology,212597,2017/11/01,9,Subsoil arbuscular mycorrhizal fungal communities in arable soil differ from those in topsoil
ecology,211987,2017/10/31,3,Exploiting delayed transitions to sustain semiarid ecosystems after catastrophic shifts
ecology,210179,2017/10/31,7,Incipient signs of genetic differentiation among African elephant populations in fragmenting miombo ecosystems in south-western Tanzania
ecology,211326,2017/10/31,2,Pollinator traits and competitive context shape dynamic foraging behavior in bee communities.
ecology,211854,2017/10/31,2,High-resolution modeling of thermal thresholds and multiple environmental influences on coral bleaching for regional and local reef managements
ecology,327668,2018/05/21,4,The host fruit amplifies mutualistic interactions between Ceratitis capitata larvae and associated bacteria.
ecology,326348,2018/05/21,5,Regional neutrality evolves through local adaptive niche evolution
ecology,326041,2018/05/21,4,Species-habitat networks: Bridging applied ecology and network theory
ecology,326314,2018/05/18,11,Finding the signal in the noise of Citizen Science Observations
ecology,324996,2018/05/18,5,"Pristionchus nematodes occur frequently in diverse rotting vegetal substrates and are not exclusively necromenic, while Panagrellus redivivoides is found specifically in rotting fruits"
ecology,325985,2018/05/18,4,Wild Steps in a Semi-wild Setting? Habitat Selection and Behavior of European Bison reintroduced to an Anthropogenic Landscape
ecology,324624,2018/05/17,5,Combined effect of matrix quality and spatial heterogeneity on biodiversity decline
ecology,325084,2018/05/17,7,"Construction, validation and application of nocturnal pollen transport networks in an agro-ecosystem: a comparison using microscopy and DNA metabarcoding"
ecology,324897,2018/05/17,4,"zetadiv: an R package for computing compositional change across multiple sites, assemblages or cases"
ecology,325167,2018/05/17,7,Unprecedented Account of Mortality and Morbidity in Free Ranging Formosan Pangolin (Manis pentadactyla pentadactyla)
ecology,055319,2016/05/30,2,Measurement uncertainty matters: ecological management using POMDPs
ecology,020800,2016/05/27,5,Environmental DNA reveals that rivers are conveyer belts of biodiversity information
ecology,055558,2016/05/26,11,Bringing Elton and Grinnell together: a quantitative framework to represent the biogeography of ecological interaction networks
ecology,055046,2016/05/24,3,Not just methods: User expertise explains the variability of outcomes of genome-wide studies
ecology,054940,2016/05/24,3,Exploring the Relationship between Abundance and Temperature with a Chemostat Model
ecology,054866,2016/05/24,7,Diploid male production correlates with genetic diversity in the parasitoid wasp Venturia canescens: a genetic approach with new microsatellite markers
ecology,039610,2016/05/19,5,Model-based projections of Zika virus infections in childbearing women in the Americas
ecology,053397,2016/05/14,11,RefSoil: A reference database of soil microbial genomes
ecology,053090,2016/05/12,24,Ecogenomics and biogeochemical impacts of uncultivated globally abundant ocean viruses
ecology,053025,2016/05/12,6,Phages rarely encode antibiotic resistance genes: a cautionary tale for virome analysis
ecology,216598,2018/08/27,6,The cost of enforcing a marine protected area to achieve ecological targets for the recovery of fish biomass
ecology,224089,2018/08/25,2,Habitat complexity and benthic predator-prey interactions in Chesapeake Bay
ecology,400051,2018/08/25,2,A heterogeneous spatial model in which savanna and forest coexist in a stable equilibrium
ecology,253518,2018/08/24,4,Priority effects and non-hierarchical competition shape species composition in a complex grassland community
ecology,399295,2018/08/23,4,"Positive and negative plant-soil feedbacks are caused by mycorrhizal type, soil fertility, and phylogenetic relatedness in a mixed Dipterocarp rain forest"
ecology,383679,2018/08/23,5,"Torpor duration, more than temperature, is key to hummingbird nighttime energy savings"
ecology,399055,2018/08/23,7,Data quality reporting: good practice for transparent estimates from forest and land cover surveys
ecology,221432,2018/08/23,9,GMSE: an R package for generalised management strategy evaluation
ecology,398727,2018/08/23,5,Altitudinal range-size distribution of breeding birds and environmental factors for the determination of species richness: An empirical test of altitudinal Rapoport’s rule and rescue effect on a local scale
ecology,397604,2018/08/22,19,Pollinator size and its consequences: Predictive allometry for pollinating insects
